Ano;Mês;País;"Bloco Econômico";"UF do Município";"Codigo SH4";"Descrição SH4";"Codigo SH2";"Descrição SH2";"Codigo Seção";"Descrição Seção";"Valor FOB (US$)";"Quilograma Líquido"
2023;07;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";9001;"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 8544; matérias polarizantes, em folhas ou em placas; lentes (incluídas as de contacto), prismas, espelhos e outros elementos de óptica de qualquer matéria, não monta";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";627612;24697
2023;02;Chile;"América do Sul";"Santa Catarina";2204;"Vinhos de uvas frescas, incluídos os vinhos enriquecidos com álcool; mostos de uvas, excluídos os da posição 2009";22;"Bebidas, líquidos alcoólicos e vinagres";IV;"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados";625215;152753
2023;07;"Estados Unidos";"América do Norte";"Santa Catarina";3905;"Polímeros de acetato de vinilo ou de outros ésteres de vinilo, em formas primárias; outros polímeros de vinilo, em formas primárias";39;"Plásticos e suas obras";VII;"Plásticos e suas obras; Borracha e suas obras";622805;57600
2023;04;"Estados Unidos";"América do Norte";"Santa Catarina";8526;"Aparelhos de radiodetecção e de radiossondagem (radar), aparelhos de radionavegação e aparelhos de radiotelecomando";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";622602;1230
2023;09;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8504;"Transformadores elétricos, conversores elétricos estáticos (rectificadores, por exemplo), bobinas de reactância e de auto-indução";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";610947;67889
2023;02;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8510;"Aparelhos ou máquinas de barbear e máquinas de cortar o cabelo ou de tosquiar e aparelhos ou máquinas de depilar, de motor eléctrico incorporado";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";606458;99421
2023;07;Itália;"União Europeia - UE";"Santa Catarina";8703;"Automóveis de passageiros e outros veículos automóveis principalmente concebidos para o transporte de pessoas (exceto os da posição 8702), incluídos os veículos de uso misto (station wagons) e os automóveis de corrida";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";605668;2940
2023;07;Itália;Europa;"Santa Catarina";8703;"Automóveis de passageiros e outros veículos automóveis principalmente concebidos para o transporte de pessoas (exceto os da posição 8702), incluídos os veículos de uso misto (station wagons) e os automóveis de corrida";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";605668;2940
2023;05;"Coreia do Sul";"Ásia (Exclusive Oriente Médio)";"Santa Catarina";9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";605657;462
2023;10;Turquia;Europa;"Santa Catarina";7214;"Barras de ferro ou aço não ligado, simplesmente forjadas, laminadas, estiradas ou extrudadas, a quente, incluídas as que tenham sido submetidas a torção após laminagem";72;"Ferro fundido, ferro e aço";XV;"Metais comuns e suas obras";604742;1070340
2023;08;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";602988;179985
2023;03;Malásia;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";3824;"Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluídos os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras p";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";600248;94240
2023;03;Malásia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";3824;"Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluídos os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras p";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";600248;94240
2023;06;Paraguai;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";596160;226360
2023;06;Paraguai;"América do Sul";"Santa Catarina";3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";596160;226360
2023;06;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";3206;"Outras matérias corantes; preparações indicadas na Nota 3 do presente capítulo, exceto das posições 3203, 3204 ou 3205; produtos inorgânicos dos tipos utilizados como luminóforos, mesmo de constituição química definida";32;"Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever";VI;"Produtos das indústrias químicas ou indústrias conexas";595265;254000
2023;02;Argentina;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";593869;398720
2023;02;Argentina;"América do Sul";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";593869;398720
2023;10;"Hong Kong";"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8519;"Gira-discos, electrofones, leitores de cassetes e outros aparelhos de reprodução de som, sem dispositivo de gravação de som";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";588662;55168
2023;09;Turquia;Europa;"Santa Catarina";8437;"Máquinas para limpeza, selecção ou peneiração de grãos ou de produtos hortícolas secos; máquinas e aparelhos para a indústria de moagem ou tratamento de cereais ou de produtos hortícolas secos, exceto dos tipos utilizados em fazendas";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";588460;70440
2023;07;Japão;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";586488;2279
2023;06;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";3908;"Poliamidas em formas primárias";39;"Plásticos e suas obras";VII;"Plásticos e suas obras; Borracha e suas obras";585789;218242
2023;09;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8429;"Bulldozers, angledozers, niveladoras, raspo-transportadoras (scrapers), pás mecânicas, escavadoras, carregadoras e pás carregadoras, compactadores e rolos ou cilindros compressores, autopropulsores";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";583377;220578
2023;09;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";9001;"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 8544; matérias polarizantes, em folhas ou em placas; lentes (incluídas as de contacto), prismas, espelhos e outros elementos de óptica de qualquer matéria, não monta";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";578450;32902
2023;02;"Estados Unidos";"América do Norte";"Santa Catarina";9402;"Mobiliário para medicina, cirurgia, odontologia ou veterinária (por exemplo: mesas de operação, mesas de exames, camas dotadas de mecanismos para usos clínicos, cadeiras de dentista); cadeiras para salões de cabeleireiro e cadeiras semelhantes, com dispos";94;"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré";XX;"Mercadorias e produtos diversos";574968;24857
2023;05;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";6406;"Partes de calçado (incluídas as partes superiores, mesmo fixadas a solas que não sejam as solas exteriores); palmilhas amovíveis; reforços interiores e artefactos semelhantes amovíveis; polainas, perneiras e artefactos semelhantes, e suas partes";64;"Calçados, polainas e artefatos semelhantes; suas partes";XII;"Calçado, chapéus e artefatos de uso semelhante, guarda-chuvas, guarda-sóis, bengalas, chicotes e suas partes; Penas preparadas e suas obras; Flores artificiais; Obras de cabelo";574062;39110
2023;01;Malásia;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";3824;"Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluídos os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras p";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";573952;72960
2023;01;Malásia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";3824;"Aglutinantes preparados para moldes ou para núcleos de fundição; produtos químicos e preparações das indústrias químicas ou das indústrias conexas (incluídos os constituídos por misturas de produtos naturais), não especificados nem compreendidos noutras p";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";573952;72960
2023;04;Malásia;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";2915;"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";572584;344760
2023;04;Malásia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";2915;"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";572584;344760
2023;01;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";571937;177176
2023;10;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";568101;212115
2023;09;Alemanha;"União Europeia - UE";"Santa Catarina";9031;"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";567687;1501
2023;09;Alemanha;Europa;"Santa Catarina";9031;"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";567687;1501
2023;10;Argentina;"América do Sul";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";567588;408000
2023;10;Argentina;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";567588;408000
2023;02;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8414;"Bombas de ar ou de vácuo, compressores de ar ou de outros gases e ventiladores; exaustores (coifas aspirantes) para extracção ou reciclagem, com ventilador incorporado, mesmo filtrantes";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";564947;80658
2023;04;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";6110;"Camisolas e pulôveres, cardigans, coletes e artigos semelhantes, de malha";61;"Vestuário e seus acessórios, de malha";XI;"Matérias têxteis e suas obras";563187;59518
2023;06;Argentina;"América do Sul";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";562697;379960
2023;06;Argentina;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";562697;379960
2023;04;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";561541;143704
2023;05;Chile;"América do Sul";"Santa Catarina";2204;"Vinhos de uvas frescas, incluídos os vinhos enriquecidos com álcool; mostos de uvas, excluídos os da posição 2009";22;"Bebidas, líquidos alcoólicos e vinagres";IV;"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados";561222;136381
2023;07;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8429;"Bulldozers, angledozers, niveladoras, raspo-transportadoras (scrapers), pás mecânicas, escavadoras, carregadoras e pás carregadoras, compactadores e rolos ou cilindros compressores, autopropulsores";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";560400;160000
2023;06;Vietnã;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";4011;"Pneumáticos novos, de borracha";40;"Borracha e suas obras";VII;"Plásticos e suas obras; Borracha e suas obras";559849;227623
2023;06;Vietnã;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";4011;"Pneumáticos novos, de borracha";40;"Borracha e suas obras";VII;"Plásticos e suas obras; Borracha e suas obras";559849;227623
2023;03;"Reino Unido";Europa;"Santa Catarina";9018;"Instrumentos e aparelhos para medicina, cirurgia, odontologia e veterinária, incluídos os aparelhos de cintilografia e outros aparelhos electromédicos, bem como os aparelhos para testes visuais";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";559770;1012
2023;09;Argentina;"América do Sul";"Santa Catarina";1806;"Chocolate e outras preparações alimentícias contendo cacau";18;"Cacau e suas preparações";IV;"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados";558182;36403
2023;09;Argentina;"Mercado Comum do Sul - Mercosul";"Santa Catarina";1806;"Chocolate e outras preparações alimentícias contendo cacau";18;"Cacau e suas preparações";IV;"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados";558182;36403
2023;08;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8414;"Bombas de ar ou de vácuo, compressores de ar ou de outros gases e ventiladores; exaustores (coifas aspirantes) para extracção ou reciclagem, com ventilador incorporado, mesmo filtrantes";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";556808;59353
2023;10;Argentina;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3402;"Agentes orgânicos de superfície (exceto sabões); preparações tensoactivas, preparações para lavagem (incluídas as preparações auxiliares de lavagem) e preparações para lavagem, mesmo contendo sabão, exceto as da posição 3401";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";546650;470440
2023;10;Argentina;"América do Sul";"Santa Catarina";3402;"Agentes orgânicos de superfície (exceto sabões); preparações tensoactivas, preparações para lavagem (incluídas as preparações auxiliares de lavagem) e preparações para lavagem, mesmo contendo sabão, exceto as da posição 3401";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";546650;470440
2023;01;Indonésia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";543522;279480
2023;01;Indonésia;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";3823;"Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais";38;"Produtos diversos das indústrias químicas";VI;"Produtos das indústrias químicas ou indústrias conexas";543522;279480
2023;02;Malásia;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";2915;"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";540843;185760
2023;02;Malásia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";2915;"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";540843;185760
2023;08;"África do Sul";África;"Santa Catarina";2615;"Minérios de nióbio, tântalo, vanádio ou de zircónio, e seus concentrados";26;"Minerios, escórias e cinzas";V;"Produtos minerais";535776;260000
2023;10;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";2918;"Ácidos carboxílicos contendo funções oxigenadas suplementares e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";531975;357980
2023;10;Paraguai;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";529920;201201
2023;10;Paraguai;"América do Sul";"Santa Catarina";3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";529920;201201
2023;09;Paraguai;"Mercado Comum do Sul - Mercosul";"Santa Catarina";3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";529920;201157
2023;09;Paraguai;"América do Sul";"Santa Catarina";3401;"Sabões; produtos e preparações orgânicos tensoactivos utilizados como sabão, em barras, pães, pedaços ou figuras moldadas, mesmo contendo sabão; produtos e preparações orgânicos tensoactivos para lavagem da pele, sob a forma de líquido ou de creme, acondi";34;"Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras"" para dentistas e Comp";VI;"Produtos das indústrias químicas ou indústrias conexas";529920;201157
2023;08;"Estados Unidos";"América do Norte";"Santa Catarina";3004;"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub";30;"Produtos farmacêuticos";VI;"Produtos das indústrias químicas ou indústrias conexas";528286;162
2023;03;Malásia;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";2915;"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";521873;265680
2023;03;Malásia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";2915;"Ácidos monocarboxílicos acíclicos saturados e seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados";29;"Produtos químicos orgânicos";VI;"Produtos das indústrias químicas ou indústrias conexas";521873;265680
2023;08;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8429;"Bulldozers, angledozers, niveladoras, raspo-transportadoras (scrapers), pás mecânicas, escavadoras, carregadoras e pás carregadoras, compactadores e rolos ou cilindros compressores, autopropulsores";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";521639;195646
2023;05;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8541;"Díodos, transístores e dispositivos semelhantes com semicondutores; dispositivos fotossensíveis semicondutores, incluídas as células fotovoltaicas, mesmo montadas em módulos ou em painéis; díodos emissores de luz; cristais piezoelétricos montados";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";521464;118263
2023;06;China;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";6109;"T-shirts e camisolas interiores, de malha";61;"Vestuário e seus acessórios, de malha";XI;"Matérias têxteis e suas obras";517394;51387
